,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
394,394,0.46390168970814133,2021-02-14 08:07:04.167136,2021-02-14 08:07:17.687835,0 days 00:00:13.520699,0.0014921113664473319,5,3.6246168217404524e-06,0.46390168970814133,,,PRUNED
395,395,0.5093701996927803,2021-02-14 08:07:17.688102,2021-02-14 08:07:31.037535,0 days 00:00:13.349433,0.00394900471713443,10,1.7051976398346633e-06,0.5093701996927803,,,PRUNED
396,396,0.4270353302611367,2021-02-14 08:07:31.037828,2021-02-14 08:08:13.229150,0 days 00:00:42.191322,0.0022097435123879976,25,0.00010809023903731131,0.4270353302611367,,,PRUNED
397,397,0.4715821812596006,2021-02-14 08:08:13.229457,2021-02-14 08:08:50.620519,0 days 00:00:37.391062,0.0002837274828659533,30,7.556793457693703e-05,0.4715821812596006,,,PRUNED
398,398,0.5164362519201229,2021-02-14 08:08:50.620837,2021-02-14 08:09:33.396033,0 days 00:00:42.775196,0.00023069476463200003,45,0.0007513706478904508,0.5164362519201229,,,PRUNED
399,399,0.5,2021-02-14 08:09:33.396360,2021-02-14 08:11:09.916008,0 days 00:01:36.519648,0.018489832510721546,45,0.000990447940499529,0.5439324116743471,0.5,,PRUNED
400,400,0.5339477726574501,2021-02-14 08:11:09.916304,2021-02-14 08:11:41.281522,0 days 00:00:31.365218,0.00035332406712230204,40,0.00022376669266992698,0.5339477726574501,,,PRUNED
401,401,0.5284178187403994,2021-02-14 08:11:41.281818,2021-02-14 08:13:11.407061,0 days 00:01:30.125243,0.003924937080976903,20,5.869375326619713e-07,0.5284178187403994,,,PRUNED
402,402,0.49370199692780337,2021-02-14 08:13:11.407331,2021-02-14 08:13:42.999314,0 days 00:00:31.591983,0.00020719546427012102,30,0.0001772416687874671,0.49370199692780337,,,PRUNED
403,403,0.5284178187403994,2021-02-14 08:13:42.999596,2021-02-14 08:15:13.382077,0 days 00:01:30.382481,0.0007202313175067589,45,0.00011831191418233851,0.5422427035330261,0.5284178187403994,,PRUNED
404,404,0.5208909370199692,2021-02-14 08:15:13.382391,2021-02-14 08:16:43.332444,0 days 00:01:29.950053,0.01983588058224244,10,4.714061401485139e-07,0.5208909370199692,,,PRUNED
405,405,0.45161290322580644,2021-02-14 08:16:43.332727,2021-02-14 08:16:55.157104,0 days 00:00:11.824377,0.0006106924916830272,5,2.6921429708623387e-06,0.45161290322580644,,,PRUNED
406,406,0.5204301075268817,2021-02-14 08:16:55.157387,2021-02-14 08:20:50.182447,0 days 00:03:55.025060,0.006522452092772275,15,2.29216555350316e-05,0.5497695852534562,,,COMPLETE
407,407,0.5136712749615976,2021-02-14 08:20:50.183167,2021-02-14 08:21:01.978881,0 days 00:00:11.795714,0.001817111241344448,10,2.4107734881025778e-05,0.5136712749615976,,,PRUNED
408,408,0.5274961597542243,2021-02-14 08:21:01.979157,2021-02-14 08:21:13.829572,0 days 00:00:11.850415,0.001302196185933996,10,5.270730538526725e-07,0.5274961597542243,,,PRUNED
409,409,0.48448540706605225,2021-02-14 08:21:13.829868,2021-02-14 08:22:43.963707,0 days 00:01:30.133839,0.0003229810879692003,35,0.000631675055234534,0.5612903225806452,0.48448540706605225,,PRUNED
410,410,0.4348694316436252,2021-02-14 08:22:43.964003,2021-02-14 08:22:55.791620,0 days 00:00:11.827617,0.00027032572690995917,5,3.8015285482308066e-07,0.4348694316436252,,,PRUNED
411,411,0.4930875576036866,2021-02-14 08:22:55.791917,2021-02-14 08:24:25.761373,0 days 00:01:29.969456,0.0022158966614773713,20,5.415643550480386e-06,0.5797235023041475,0.6159754224270353,0.4930875576036866,PRUNED
412,412,0.5480798771121351,2021-02-14 08:24:25.761695,2021-02-14 08:24:57.150394,0 days 00:00:31.388699,0.0029596447134154647,25,4.778423550423297e-06,0.5582181259600615,0.5480798771121351,,PRUNED
413,413,0.4399385560675883,2021-02-14 08:24:57.150695,2021-02-14 08:25:08.963705,0 days 00:00:11.813010,0.0020765170299115957,20,6.571222708549053e-06,0.4399385560675883,,,PRUNED
414,414,0.4771121351766513,2021-02-14 08:25:08.963984,2021-02-14 08:25:40.467787,0 days 00:00:31.503803,0.00015897597001978886,20,7.66841962858974e-06,0.4771121351766513,,,PRUNED
415,415,0.4273425499231951,2021-02-14 08:25:40.468100,2021-02-14 08:27:10.788117,0 days 00:01:30.320017,0.007995744458291366,15,1.0572688059679179e-07,0.4273425499231951,,,PRUNED
416,416,0.5720430107526882,2021-02-14 08:27:10.788444,2021-02-14 08:28:40.507418,0 days 00:01:29.718974,0.00026641233197314445,50,5.739344448975714e-06,0.5597542242703533,0.5720430107526882,,PRUNED
417,417,0.47465437788018433,2021-02-14 08:28:40.507709,2021-02-14 08:28:52.330291,0 days 00:00:11.822582,0.00016538526697083657,20,3.293691263800039e-06,0.47465437788018433,,,PRUNED
418,418,0.42334869431643624,2021-02-14 08:28:52.330600,2021-02-14 08:29:04.295468,0 days 00:00:11.964868,0.0025975051813909994,15,8.536393496287e-06,0.42334869431643624,,,PRUNED
419,419,0.46881720430107526,2021-02-14 08:29:04.295803,2021-02-14 08:29:16.113789,0 days 00:00:11.817986,0.0015665602412852126,15,3.981975032302586e-06,0.46881720430107526,,,PRUNED
420,420,0.5241167434715822,2021-02-14 08:29:16.114176,2021-02-14 08:33:11.374467,0 days 00:03:55.260291,0.0031775724278500154,25,5.193808218615297e-06,0.5450076804915515,0.5631336405529954,0.6,COMPLETE
421,421,0.4869431643625192,2021-02-14 08:33:11.375209,2021-02-14 08:33:23.295577,0 days 00:00:11.920368,0.0031173799226617664,25,1.1712694176506924e-06,0.4869431643625192,,,PRUNED
422,422,0.5493087557603686,2021-02-14 08:33:23.295898,2021-02-14 08:37:18.375376,0 days 00:03:55.079478,6.179495257187652e-05,35,9.886276367594757e-06,0.6442396313364055,0.6178187403993856,,COMPLETE
423,423,0.447926267281106,2021-02-14 08:37:18.376059,2021-02-14 08:37:30.168976,0 days 00:00:11.792917,0.00426082983243307,25,2.3108450104552776e-06,0.447926267281106,,,PRUNED
424,424,0.5038402457757296,2021-02-14 08:37:30.169278,2021-02-14 08:37:41.994638,0 days 00:00:11.825360,0.003370631802436761,25,3.2756422508006725e-06,0.5038402457757296,,,PRUNED
425,425,0.4552995391705069,2021-02-14 08:37:41.994938,2021-02-14 08:38:13.513827,0 days 00:00:31.518889,2.84184201697055e-05,35,1.1469216655794508e-05,0.4552995391705069,,,PRUNED
426,426,0.49523809523809526,2021-02-14 08:38:13.514136,2021-02-14 08:38:25.299966,0 days 00:00:11.785830,0.002515423479234876,25,5.157313137015249e-06,0.49523809523809526,,,PRUNED
427,427,0.47772657450076805,2021-02-14 08:38:25.300258,2021-02-14 08:38:56.607462,0 days 00:00:31.307204,5.2744325013867045e-05,35,1.541248095034742e-05,0.47772657450076805,,,PRUNED
428,428,0.4857142857142857,2021-02-14 08:38:56.607737,2021-02-14 08:39:28.118495,0 days 00:00:31.510758,8.631793600447473e-05,40,1.0045350812411064e-05,0.4857142857142857,,,PRUNED
429,429,0.4380952380952381,2021-02-14 08:39:28.118779,2021-02-14 08:39:39.944837,0 days 00:00:11.826058,0.0017809891372358596,25,5.658879250779233e-06,0.4380952380952381,,,PRUNED
430,430,0.528110599078341,2021-02-14 08:39:39.945130,2021-02-14 08:39:51.725141,0 days 00:00:11.780011,0.002367697789345041,25,4.406993949174976e-06,0.528110599078341,,,PRUNED
431,431,0.46021505376344085,2021-02-14 08:39:51.725427,2021-02-14 08:40:23.138106,0 days 00:00:31.412679,5.9596163492686007e-05,30,1.3382667107251022e-05,0.46021505376344085,,,PRUNED
432,432,0.46144393241167436,2021-02-14 08:40:23.138407,2021-02-14 08:40:34.913834,0 days 00:00:11.775427,0.00020452000344878631,20,2.4230470602436407e-07,0.46144393241167436,,,PRUNED
433,433,0.4448540706605223,2021-02-14 08:40:34.914114,2021-02-14 08:40:46.852837,0 days 00:00:11.938723,0.001985773855700283,5,2.8897526215462116e-06,0.4448540706605223,,,PRUNED
434,434,0.5167434715821813,2021-02-14 08:40:46.853148,2021-02-14 08:40:58.677058,0 days 00:00:11.823910,0.002696842304188229,10,6.623111507945136e-06,0.5167434715821813,,,PRUNED
435,435,0.5,2021-02-14 08:40:58.677363,2021-02-14 08:41:10.488644,0 days 00:00:11.811281,0.015697660153771994,5,3.772448174704164e-06,0.5,,,PRUNED
436,436,0.5391705069124424,2021-02-14 08:41:10.488953,2021-02-14 08:41:41.909762,0 days 00:00:31.420809,0.0034358336096077255,30,7.247708051521395e-07,0.5634408602150538,0.5391705069124424,,PRUNED
437,437,0.49585253456221196,2021-02-14 08:41:41.910065,2021-02-14 08:42:13.232124,0 days 00:00:31.322059,0.0007611108456886963,15,1.8356879080892767e-06,0.5763440860215053,0.49585253456221196,,PRUNED
438,438,0.47619047619047616,2021-02-14 08:42:13.232434,2021-02-14 08:42:25.165958,0 days 00:00:11.933524,0.0013707093078149921,10,1.9943994915256407e-07,0.47619047619047616,,,PRUNED
439,439,0.5,2021-02-14 08:42:25.166295,2021-02-14 08:42:37.057427,0 days 00:00:11.891132,0.011028819286049712,10,3.4253022048405718e-06,0.5,,,PRUNED
440,440,0.5,2021-02-14 08:42:37.057709,2021-02-14 08:42:48.850599,0 days 00:00:11.792890,0.008916728536487114,10,2.5951727499962644e-06,0.5,,,PRUNED
441,441,0.4291858678955453,2021-02-14 08:42:48.850877,2021-02-14 08:43:00.679438,0 days 00:00:11.828561,0.005368390904282512,10,4.3491140545516395e-06,0.4291858678955453,,,PRUNED
442,442,0.4448540706605223,2021-02-14 08:43:00.679780,2021-02-14 08:44:30.983525,0 days 00:01:30.303745,0.0008483906651048413,20,1.4617458369420856e-07,0.4448540706605223,,,PRUNED
443,443,0.4325652841781874,2021-02-14 08:44:30.983830,2021-02-14 08:45:02.493985,0 days 00:00:31.510155,0.0031901886361962385,10,3.142588287206352e-06,0.5391705069124424,0.4325652841781874,,PRUNED
444,444,0.5307219662058372,2021-02-14 08:45:02.494300,2021-02-14 08:46:32.998145,0 days 00:01:30.503845,0.012320447309008975,10,3.4196462729181437e-07,0.5307219662058372,,,PRUNED
445,445,0.5646697388632872,2021-02-14 08:46:32.998444,2021-02-14 08:48:03.225162,0 days 00:01:30.226718,0.00012013662793243247,35,5.728550732277876e-05,0.5846390168970814,0.5646697388632872,,PRUNED
446,446,0.49615975422427033,2021-02-14 08:48:03.225440,2021-02-14 08:49:33.748518,0 days 00:01:30.523078,0.0003893224528114744,45,6.6957045203763905e-06,0.6021505376344086,0.49615975422427033,,PRUNED
447,447,0.4841781874039939,2021-02-14 08:49:33.748815,2021-02-14 08:50:05.248247,0 days 00:00:31.499432,0.002187010820434764,5,2.310043244002453e-06,0.5741935483870968,0.4841781874039939,,PRUNED
448,448,0.5345622119815668,2021-02-14 08:50:05.248603,2021-02-14 08:54:00.009961,0 days 00:03:54.761358,0.0028248659475154135,25,4.01301424437996e-06,0.5910906298003072,0.5612903225806452,0.5855606758832566,COMPLETE
449,449,0.45499231950844854,2021-02-14 08:54:00.010655,2021-02-14 08:54:11.760304,0 days 00:00:11.749649,0.0027817850819140187,25,4.736897842267305e-06,0.45499231950844854,,,PRUNED
450,450,0.5138248847926268,2021-02-14 08:54:11.760639,2021-02-14 08:55:41.818549,0 days 00:01:30.057910,0.005430524162501959,25,0.0002502035516248139,0.5138248847926268,,,PRUNED
451,451,0.47649769585253454,2021-02-14 08:55:41.818830,2021-02-14 08:57:11.679539,0 days 00:01:29.860709,0.009895146933796367,15,3.71617612434302e-06,0.47649769585253454,,,PRUNED
452,452,0.5192012288786483,2021-02-14 08:57:11.679871,2021-02-14 08:57:23.526413,0 days 00:00:11.846542,0.0023430342201776967,25,5.752269027203068e-06,0.5192012288786483,,,PRUNED
453,453,0.49523809523809526,2021-02-14 08:57:23.526737,2021-02-14 08:57:54.944870,0 days 00:00:31.418133,0.0037687710461947834,25,3.989470668376189e-06,0.6159754224270353,0.49523809523809526,,PRUNED
454,454,0.5142857142857142,2021-02-14 08:57:54.945210,2021-02-14 08:58:06.679818,0 days 00:00:11.734608,2.6714055115414554e-05,25,2.860544216453827e-06,0.5142857142857142,,,PRUNED
455,455,0.5072196620583718,2021-02-14 08:58:06.680119,2021-02-14 08:58:38.182341,0 days 00:00:31.502222,7.094656230816064e-05,30,1.8246846156226146e-05,0.5072196620583718,,,PRUNED
456,456,0.541321044546851,2021-02-14 08:58:38.182635,2021-02-14 08:59:09.645939,0 days 00:00:31.463304,4.293623962037647e-05,25,9.111789134941886e-06,0.541321044546851,,,PRUNED
457,457,0.5032258064516129,2021-02-14 08:59:09.646245,2021-02-14 09:00:39.545279,0 days 00:01:29.899034,0.002365802875770872,40,0.000721667027964733,0.5032258064516129,,,PRUNED
458,458,0.5293394777265745,2021-02-14 09:00:39.545592,2021-02-14 09:01:11.008044,0 days 00:00:31.462452,0.003869129034318416,40,1.1637205397410135e-05,0.5293394777265745,,,PRUNED
459,459,0.5072196620583718,2021-02-14 09:01:11.008363,2021-02-14 09:01:22.775015,0 days 00:00:11.766652,0.00467139907786249,25,3.4975391303823734e-06,0.5072196620583718,,,PRUNED
460,460,0.47772657450076805,2021-02-14 09:01:22.775349,2021-02-14 09:02:53.215244,0 days 00:01:30.439895,0.00023014781302715175,20,0.0001497804278897367,0.47772657450076805,,,PRUNED
461,461,0.44516129032258067,2021-02-14 09:02:53.215553,2021-02-14 09:04:23.364764,0 days 00:01:30.149211,0.0073321039870973825,5,7.801905426367113e-07,0.44516129032258067,,,PRUNED
462,462,0.5296466973886329,2021-02-14 09:04:23.365063,2021-02-14 09:08:35.805790,0 days 00:04:12.440727,0.0003330383391544527,25,9.795293621208253e-06,0.5459293394777266,,,COMPLETE
463,463,0.4927803379416283,2021-02-14 09:08:35.806556,2021-02-14 09:08:52.245583,0 days 00:00:16.439027,0.0017242700806814363,5,4.879574142867766e-06,0.4927803379416283,,,PRUNED
464,464,0.4608294930875576,2021-02-14 09:08:52.245901,2021-02-14 09:09:07.979561,0 days 00:00:15.733660,0.006204571418997462,10,3.9810942649722035e-06,0.4608294930875576,,,PRUNED
465,465,0.5081413210445469,2021-02-14 09:09:07.979883,2021-02-14 09:14:07.631668,0 days 00:04:59.651785,0.00018306573833171935,20,0.0003692761760767774,0.5477726574500767,,,COMPLETE
466,466,0.506605222734255,2021-02-14 09:14:07.632382,2021-02-14 09:16:01.709403,0 days 00:01:54.077021,0.0005842626503103794,20,2.521238655895026e-05,0.506605222734255,,,PRUNED
467,467,0.546236559139785,2021-02-14 09:16:01.709727,2021-02-14 09:17:54.685063,0 days 00:01:52.975336,0.0029098595268795707,25,2.818742338310318e-07,0.5754224270353303,0.5708141321044546,0.546236559139785,PRUNED
468,468,0.47219662058371736,2021-02-14 09:17:54.685379,2021-02-14 09:18:10.462480,0 days 00:00:15.777101,0.002668283567135675,25,4.6494938128223913e-07,0.47219662058371736,,,PRUNED
469,469,0.546236559139785,2021-02-14 09:18:10.462818,2021-02-14 09:23:10.778480,0 days 00:05:00.315662,0.0003605227738674992,15,4.899423597526737e-05,0.5655913978494623,,,COMPLETE
470,470,0.6030721966205838,2021-02-14 09:23:10.779224,2021-02-14 09:28:09.544172,0 days 00:04:58.764948,0.000698117850382348,20,9.099587656291345e-05,0.5514592933947773,,,COMPLETE
471,471,0.5244239631336406,2021-02-14 09:28:09.545381,2021-02-14 09:28:25.368236,0 days 00:00:15.822855,0.00018057760662392515,25,1.4034185117195482e-07,0.5244239631336406,,,PRUNED
472,472,0.5397849462365591,2021-02-14 09:28:25.368555,2021-02-14 09:29:04.432014,0 days 00:00:39.063459,0.002945056663081312,25,3.253367851177737e-07,0.5548387096774193,0.5397849462365591,,PRUNED
473,473,0.4291858678955453,2021-02-14 09:29:04.432333,2021-02-14 09:29:20.481802,0 days 00:00:16.049469,0.002129902998446378,20,2.6359519956463963e-07,0.4291858678955453,,,PRUNED
474,474,0.4543778801843318,2021-02-14 09:29:20.482133,2021-02-14 09:29:36.037544,0 days 00:00:15.555411,0.0010243387482236777,25,2.9155295903190426e-07,0.4543778801843318,,,PRUNED
475,475,0.5342549923195085,2021-02-14 09:29:36.037865,2021-02-14 09:31:29.072407,0 days 00:01:53.034542,0.0007405476050795972,45,0.00012007524891938851,0.5342549923195085,,,PRUNED
476,476,0.513978494623656,2021-02-14 09:31:29.072742,2021-02-14 09:33:22.483873,0 days 00:01:53.411131,0.00042170427723958243,25,0.000929820037472647,0.513978494623656,,,PRUNED
477,477,0.4393241167434716,2021-02-14 09:33:22.484198,2021-02-14 09:33:36.343932,0 days 00:00:13.859734,0.00024671968522875276,5,1.3150129586718854e-05,0.4393241167434716,,,PRUNED
478,478,0.5,2021-02-14 09:33:36.344283,2021-02-14 09:35:34.868640,0 days 00:01:58.524357,0.01714933336170764,20,6.491497614032628e-05,0.5,,,PRUNED
479,479,0.5,2021-02-14 09:35:34.868969,2021-02-14 09:36:13.459082,0 days 00:00:38.590113,0.01029089919820993,35,2.6536910303545993e-06,0.5,,,PRUNED
480,480,0.5582181259600615,2021-02-14 09:36:13.459422,2021-02-14 09:41:13.021226,0 days 00:04:59.561804,0.0009564330999864061,50,7.5020502496841875e-06,0.6055299539170507,,,COMPLETE
481,481,0.5990783410138248,2021-02-14 09:41:13.022402,2021-02-14 09:46:11.841392,0 days 00:04:58.818990,0.0001974452888986585,45,0.00013494719716254782,0.578494623655914,0.6516129032258065,,COMPLETE
482,482,0.4786482334869432,2021-02-14 09:46:11.842187,2021-02-14 09:51:11.158424,0 days 00:04:59.316237,0.003237183378316142,25,5.705456093906327e-07,0.5536098310291858,0.623963133640553,0.57357910906298,COMPLETE
483,483,0.4543778801843318,2021-02-14 09:51:11.159190,2021-02-14 09:51:23.912723,0 days 00:00:12.753533,0.0036567558351280264,25,6.110114854007109e-07,0.4543778801843318,,,PRUNED
484,484,0.5772657450076805,2021-02-14 09:51:23.913048,2021-02-14 09:56:21.626082,0 days 00:04:57.713034,0.00019101013218534213,45,9.071053152729985e-05,0.570199692780338,0.6405529953917051,,COMPLETE
485,485,0.4789554531490015,2021-02-14 09:56:21.626900,2021-02-14 09:56:39.007760,0 days 00:00:17.380860,0.0030476338835651946,25,5.522859886483964e-07,0.4789554531490015,,,PRUNED
486,486,0.4626728110599078,2021-02-14 09:56:39.008118,2021-02-14 09:56:55.004952,0 days 00:00:15.996834,0.003277334567081534,25,3.4987083046465204e-07,0.4626728110599078,,,PRUNED
487,487,0.5585253456221199,2021-02-14 09:56:55.005285,2021-02-14 09:58:47.105838,0 days 00:01:52.100553,0.00018368237018402878,45,8.702994447290221e-05,0.5717357910906298,0.5585253456221199,,PRUNED
488,488,0.5975422427035331,2021-02-14 09:58:47.106320,2021-02-14 10:03:47.468545,0 days 00:05:00.362225,0.001028541045470089,50,1.210433486299279e-05,0.5572964669738864,,,COMPLETE
489,489,0.48540706605222733,2021-02-14 10:03:47.469303,2021-02-14 10:04:03.291144,0 days 00:00:15.821841,0.0004481773140527774,5,8.075124740284278e-07,0.48540706605222733,,,PRUNED
490,490,0.5023041474654378,2021-02-14 10:04:03.291488,2021-02-14 10:04:18.599067,0 days 00:00:15.307579,0.0025917224400760506,30,7.082831705625488e-07,0.5023041474654378,,,PRUNED
491,491,0.4998463901689708,2021-02-14 10:04:18.599408,2021-02-14 10:04:31.659324,0 days 00:00:13.059916,0.004175177313401295,25,4.5475984787566224e-07,0.4998463901689708,,,PRUNED
492,492,0.5207373271889401,2021-02-14 10:04:31.659647,2021-02-14 10:05:13.000584,0 days 00:00:41.340937,0.00014538760430853423,45,0.00013420874348027447,0.5207373271889401,,,PRUNED
493,493,0.5317972350230414,2021-02-14 10:05:13.000913,2021-02-14 10:05:51.192472,0 days 00:00:38.191559,0.00019874987297242616,50,9.577914606200283e-05,0.5317972350230414,,,PRUNED
494,494,0.43655913978494626,2021-02-14 10:05:51.192798,2021-02-14 10:06:06.714343,0 days 00:00:15.521545,0.00021551122018299818,5,6.106918964738891e-07,0.43655913978494626,,,PRUNED
495,495,0.5505376344086022,2021-02-14 10:06:06.714688,2021-02-14 10:08:02.044897,0 days 00:01:55.330209,0.0005664006062124989,45,6.977173353901724e-05,0.6365591397849463,0.5505376344086022,,PRUNED
496,496,0.5407066052227343,2021-02-14 10:08:02.045188,2021-02-14 10:12:56.355608,0 days 00:04:54.310420,0.0009023829369515703,50,1.3045432465679607e-05,0.6129032258064516,,,COMPLETE
497,497,0.4894009216589862,2021-02-14 10:12:56.356348,2021-02-14 10:14:48.875847,0 days 00:01:52.519499,0.001220806324002572,25,2.062188042625764e-06,0.5274961597542243,0.5585253456221199,0.4894009216589862,PRUNED
498,498,0.4980030721966206,2021-02-14 10:14:48.876170,2021-02-14 10:15:04.740995,0 days 00:00:15.864825,0.00034711624879202253,5,9.437191194976613e-07,0.4980030721966206,,,PRUNED
499,499,0.49216589861751153,2021-02-14 10:15:04.741350,2021-02-14 10:15:46.044509,0 days 00:00:41.303159,0.00010381966726682302,45,0.00024463447657530177,0.49216589861751153,,,PRUNED
500,500,0.5207373271889401,2021-02-14 10:15:46.044844,2021-02-14 10:17:41.878271,0 days 00:01:55.833427,0.0010814357019775555,50,4.92086799492714e-06,0.5207373271889401,,,PRUNED
501,501,0.4055299539170507,2021-02-14 10:17:41.878625,2021-02-14 10:17:57.634984,0 days 00:00:15.756359,0.002392200722674664,5,3.740283095189721e-07,0.4055299539170507,,,PRUNED
502,502,0.48540706605222733,2021-02-14 10:17:57.635515,2021-02-14 10:18:34.775153,0 days 00:00:37.139638,0.003032113598041446,25,1.5078343016732123e-06,0.5572964669738864,0.48540706605222733,,PRUNED
503,503,0.6279569892473118,2021-02-14 10:18:34.775537,2021-02-14 10:23:39.439995,0 days 00:05:04.664458,0.0001542342385145419,10,2.756927912447715e-06,0.6344086021505376,0.6276497695852534,0.6043010752688172,COMPLETE
504,504,0.5225806451612903,2021-02-14 10:23:39.440787,2021-02-14 10:25:34.755614,0 days 00:01:55.314827,0.000641317361626152,50,0.000574482611532193,0.5225806451612903,,,PRUNED
505,505,0.45314900153609833,2021-02-14 10:25:34.755972,2021-02-14 10:26:16.543634,0 days 00:00:41.787662,0.000131568483117987,5,2.294580968393371e-06,0.543778801843318,0.45314900153609833,,PRUNED
506,506,0.48970814132104457,2021-02-14 10:26:16.543960,2021-02-14 10:26:32.658443,0 days 00:00:16.114483,0.00021402662113449152,10,2.741588416156687e-06,0.48970814132104457,,,PRUNED
507,507,0.549615975422427,2021-02-14 10:26:32.658797,2021-02-14 10:31:34.551173,0 days 00:05:01.892376,0.00017749692030460612,30,1.7687526737236563e-06,0.5302611367127497,0.5560675883256528,0.6310291858678956,COMPLETE
508,508,0.46682027649769586,2021-02-14 10:31:34.551954,2021-02-14 10:32:16.286729,0 days 00:00:41.734775,0.005387801616283228,45,0.00011202174705211567,0.46682027649769586,,,PRUNED
509,509,0.5726574500768049,2021-02-14 10:32:16.287066,2021-02-14 10:34:10.368580,0 days 00:01:54.081514,0.00023162815625430732,45,0.00013454775508548665,0.570199692780338,0.5726574500768049,,PRUNED
510,510,0.5081413210445469,2021-02-14 10:34:10.368912,2021-02-14 10:34:53.157464,0 days 00:00:42.788552,0.00016385611748358274,35,1.7443260550433166e-06,0.5394777265745008,0.5081413210445469,,PRUNED
511,511,0.3966205837173579,2021-02-14 10:34:53.157824,2021-02-14 10:35:31.202800,0 days 00:00:38.044976,7.158208683957053e-05,45,0.00015615548546042042,0.3966205837173579,,,PRUNED
512,512,0.46052227342549923,2021-02-14 10:35:31.203145,2021-02-14 10:35:47.852310,0 days 00:00:16.649165,0.0001247093523400711,35,1.2545588527678064e-06,0.46052227342549923,,,PRUNED
513,513,0.4768049155145929,2021-02-14 10:35:47.852672,2021-02-14 10:37:41.817332,0 days 00:01:53.964660,0.0017398863629852065,45,7.273139381396618e-06,0.4768049155145929,,,PRUNED
514,514,0.47035330261136715,2021-02-14 10:37:41.817687,2021-02-14 10:37:56.940362,0 days 00:00:15.122675,0.00015882258083657166,30,1.9065144706541098e-06,0.47035330261136715,,,PRUNED
515,515,0.4205837173579109,2021-02-14 10:37:56.940955,2021-02-14 10:38:13.734134,0 days 00:00:16.793179,0.000141684360136218,30,2.165934148431862e-07,0.4205837173579109,,,PRUNED
516,516,0.5087557603686635,2021-02-14 10:38:13.734638,2021-02-14 10:38:52.948872,0 days 00:00:39.214234,0.00032793964025776143,50,0.00019182623712855855,0.5087557603686635,,,PRUNED
517,517,0.5053763440860215,2021-02-14 10:38:52.949216,2021-02-14 10:39:35.305112,0 days 00:00:42.355896,0.00017633358802939393,30,1.4348502140719767e-06,0.5434715821812596,0.5053763440860215,,PRUNED
518,518,0.5213517665130568,2021-02-14 10:39:35.305449,2021-02-14 10:40:12.620505,0 days 00:00:37.315056,0.0001056571898694179,30,9.822410819123232e-07,0.5345622119815668,0.5213517665130568,,PRUNED
519,519,0.504147465437788,2021-02-14 10:40:12.620921,2021-02-14 10:40:55.948018,0 days 00:00:43.327097,0.00028124601668719044,40,6.88830228527851e-06,0.504147465437788,,,PRUNED
520,520,0.5410138248847927,2021-02-14 10:40:55.948366,2021-02-14 10:45:59.003671,0 days 00:05:03.055305,0.0013996790915131656,50,2.257500419864518e-06,0.5815668202764976,,,COMPLETE
521,521,0.4288786482334869,2021-02-14 10:45:59.004404,2021-02-14 10:46:12.152055,0 days 00:00:13.147651,0.0019015653374271151,5,7.82272822591454e-07,0.4288786482334869,,,PRUNED
522,522,0.4651305683563748,2021-02-14 10:46:12.152403,2021-02-14 10:48:11.723489,0 days 00:01:59.571086,0.00019071251658914773,25,4.923475140454468e-07,0.5658986175115207,0.5588325652841782,0.4651305683563748,PRUNED
523,523,0.5105990783410138,2021-02-14 10:48:11.723856,2021-02-14 10:48:50.052768,0 days 00:00:38.328912,0.00017114915007746518,45,4.230325406040428e-05,0.5105990783410138,,,PRUNED
524,524,0.5508448540706605,2021-02-14 10:48:50.053119,2021-02-14 10:50:46.923440,0 days 00:01:56.870321,0.00043706845103908643,40,5.098025257592914e-06,0.5883256528417818,0.5508448540706605,,PRUNED
525,525,0.44761904761904764,2021-02-14 10:50:46.923770,2021-02-14 10:51:26.902680,0 days 00:00:39.978910,0.00194010001577515,30,8.961425956621657e-05,0.44761904761904764,,,PRUNED
526,526,0.6168970814132104,2021-02-14 10:51:26.903083,2021-02-14 10:56:28.489039,0 days 00:05:01.585956,0.00013112638319908663,35,5.413241182225417e-05,0.5526881720430108,0.578494623655914,,COMPLETE
